order_detail_id,order_id,product_id,quantity
4742,O00575,P009,6
4743,O02303,P029,1
4744,O03781,P002,3
4745,O00954,P024,5
4746,O04723,P014,1
4747,O04732,P015,2
4748,O01159,P010,8
4749,O04340,P025,6
4750,O04276,P006,5
4751,O01953,P021,4
4752,O02715,P003,3
4753,O00533,P017,8
4754,O00778,P022,8
4755,O03804,P026,3
4756,O03818,P017,10
4757,O00702,P012,7
4758,O01735,P002,5
4759,O04515,P014,2
4760,O03497,P018,5
4761,O02863,P012,10
4762,O03647,P001,2
4763,O03084,P014,6
4764,O01155,P019,9
4765,O01275,P007,3
4766,O04777,P012,4
4767,O03161,P021,6
4768,O02535,P023,9
4769,O02151,P022,4
4770,O04244,P003,2
4771,O00335,P023,3
4772,O00667,P023,5
4773,O04104,P025,2
4774,O02357,P003,9
4775,O00986,P014,1
4776,O04261,P005,6
4777,O02198,P004,1
4778,O00995,P017,6
4779,O03749,P006,5
4780,O03833,P013,3
4781,O02587,P016,1
4782,O01290,P023,7
4783,O02542,P001,10
4784,O04774,P015,2
4785,O04574,P015,1
4786,O02302,P024,4
4787,O00842,P001,3
4788,O00931,P022,10
4789,O02762,P029,8
4790,O01585,P016,10
4791,O04956,P003,3
4792,O04064,P028,4
4793,O00581,P027,9
4794,O01215,P015,6
4795,O00161,P017,9
4796,O03893,P014,9
4797,O04725,P002,10
4798,O03827,P015,10
4799,O03907,P025,3
4800,O02938,P001,5
4801,O04723,P023,1
4802,O03269,P007,2
4803,O00831,P015,7
4804,O03487,P002,3
4805,O03012,P015,4
4806,O04087,P020,5
4807,O03751,P003,4
4808,O00081,P022,9
4809,O02171,P008,4
4810,O02172,P016,7
4811,O01750,P029,10
4812,O03906,P010,7
4813,O03720,P023,9
4814,O02792,P006,6
4815,O03629,P006,6
4816,O01990,P020,4
4817,O03510,P010,9
4818,O01680,P029,7
4819,O01288,P004,7
4820,O01794,P027,7
4821,O01909,P004,3
4822,O02402,P016,2
4823,O03632,P019,10
4824,O02342,P013,10
4825,O01762,P029,8
4826,O04595,P019,2
4827,O01024,P029,3
4828,O00407,P011,2
4829,O04426,P006,2
4830,O04439,P005,8
4831,O03520,P001,4
4832,O00162,P004,9
4833,O01614,P008,1
4834,O01034,P001,6
4835,O02752,P001,4
4836,O03305,P025,4
4837,O01142,P016,4
4838,O02025,P026,7
4839,O02098,P018,6
4840,O00278,P028,2
4841,O03316,P012,1
4842,O01414,P024,7
4843,O00651,P022,8
4844,O03731,P027,7
4845,O00625,P017,5
4846,O01693,P026,9
4847,O01361,P018,10
4848,O04840,P022,6
4849,O03790,P024,1
4850,O00745,P027,6
4851,O03900,P012,2
4852,O04101,P030,5
4853,O00881,P021,7
4854,O03817,P030,8
4855,O02941,P025,1
4856,O01233,P003,5
4857,O04404,P001,2
4858,O02752,P025,5
4859,O03294,P015,5
4860,O04794,P013,8
4861,O00417,P010,3
4862,O01209,P030,10
4863,O02896,P001,6
4864,O03067,P012,5
4865,O03262,P026,5
4866,O04577,P005,10
4867,O01737,P006,2
4868,O03450,P020,4
4869,O01966,P002,2
4870,O01868,P029,7
4871,O04960,P002,2
4872,O01858,P029,8
4873,O00436,P023,10
4874,O03462,P006,2
4875,O04159,P024,6
4876,O02716,P023,4
4877,O04851,P001,8
4878,O03063,P014,10
4879,O04124,P025,1
4880,O04567,P014,8
4881,O04232,P013,9
4882,O02616,P002,10
4883,O03851,P019,6
4884,O03789,P023,8
4885,O04090,P008,4
4886,O04967,P014,6
4887,O02519,P003,10
4888,O00838,P025,6
4889,O04347,P017,7
4890,O03039,P004,10
4891,O00888,P027,9
4892,O04749,P006,4
4893,O00580,P013,4
4894,O02563,P008,8
4895,O00707,P009,7
4896,O02964,P011,4
4897,O01071,P030,3
4898,O02764,P001,3
4899,O01577,P002,10
4900,O02751,P003,2
4901,O04618,P004,3
4902,O02291,P015,5
4903,O01161,P027,6
4904,O01764,P028,4
4905,O01422,P008,4
4906,O01523,P030,4
4907,O01316,P004,10
4908,O02310,P011,6
4909,O02368,P007,9
4910,O01917,P027,4
4911,O02608,P022,3
4912,O03706,P027,3
4913,O03538,P023,7
4914,O03261,P011,1
4915,O03086,P003,8
4916,O00655,P005,5
4917,O03706,P004,10
4918,O01909,P025,8
4919,O04398,P002,9
4920,O03010,P002,2
4921,O01530,P006,2
4922,O00550,P011,7
4923,O04954,P015,1
4924,O04701,P005,1
4925,O01505,P030,3
4926,O03275,P013,7
4927,O02492,P015,6
4928,O03554,P026,9
4929,O04702,P011,4
4930,O03567,P021,10
4931,O01536,P004,7
4932,O04609,P010,4
4933,O00557,P013,5
4934,O03047,P012,2
4935,O01596,P024,1
4936,O03739,P007,4
4937,O03867,P025,4
4938,O04731,P008,5
4939,O00583,P019,1
4940,O00063,P024,7
4941,O03990,P020,8
4942,O01264,P007,6
4943,O03812,P018,1
4944,O04252,P018,7
4945,O04817,P009,4
4946,O03749,P018,5
4947,O02941,P007,4
4948,O04310,P020,4
4949,O02131,P016,5
4950,O02851,P005,8
4951,O00054,P018,8
4952,O02548,P025,8
4953,O02930,P009,3
4954,O02116,P025,8
4955,O03002,P023,2
4956,O00952,P007,3
4957,O01541,P023,6
4958,O00398,P013,10
4959,O01129,P023,5
4960,O02319,P015,4
4961,O02499,P018,2
4962,O03589,P007,10
4963,O03465,P023,5
4964,O04508,P014,7
4965,O03393,P030,6
4966,O04730,P009,3
4967,O00552,P029,7
4968,O03751,P001,6
4969,O03428,P011,1
4970,O01618,P002,5
4971,O01342,P020,7
4972,O03333,P016,5
4973,O02406,P016,3
4974,O01008,P006,8
4975,O00647,P029,10
4976,O03305,P010,1
4977,O00528,P007,3
4978,O01804,P019,4
4979,O03647,P027,4
4980,O00725,P028,2
4981,O02964,P029,5
4982,O00474,P028,7
4983,O00632,P007,6
4984,O00886,P002,3
4985,O01321,P019,4
4986,O01998,P006,7
4987,O00653,P002,5
4988,O00766,P008,9
4989,O01006,P005,8
4990,O04146,P028,9
4991,O00794,P016,1
4992,O04286,P028,1
4993,O02789,P020,1
4994,O02875,P018,8
4995,O00316,P021,5
4996,O03601,P002,1
4997,O02488,P006,9
4998,O01877,P026,7
4999,O01278,P009,3
5000,O03058,P021,9
5001,O02045,P013,3
5002,O04001,P026,8
5003,O02105,P003,7
5004,O01318,P020,6
5005,O01595,P014,1
5006,O00411,P024,1
5007,O01949,P007,9
5008,O00667,P006,2
5009,O00201,P001,3
5010,O02840,P015,7
5011,O03370,P017,10
5012,O03800,P016,6
5013,O00028,P016,9
5014,O00346,P015,2
5015,O01554,P010,5
5016,O02026,P004,4
5017,O02151,P016,9
5018,O01041,P003,8
5019,O03599,P010,5
5020,O01148,P005,1
5021,O02463,P004,10
5022,O02514,P011,1
5023,O04114,P010,6
5024,O04042,P011,5
5025,O04199,P015,5
5026,O00609,P022,7
5027,O02148,P018,6
5028,O01468,P026,5
5029,O03486,P018,1
5030,O01828,P022,10
5031,O00842,P013,9
5032,O00975,P023,3
5033,O04017,P024,9
5034,O01119,P029,1
5035,O01363,P007,10
5036,O04770,P002,6
5037,O02125,P005,10
5038,O04220,P012,10
5039,O04872,P008,10
5040,O01247,P002,9
5041,O00350,P006,4
5042,O04865,P021,4
5043,O01810,P012,9
5044,O00814,P020,3
5045,O00232,P030,7
5046,O00509,P019,1
5047,O01675,P016,5
5048,O04957,P006,6
5049,O01697,P005,2
5050,O02052,P009,4
5051,O04845,P009,4
5052,O03803,P020,6
5053,O00477,P018,8
5054,O03308,P021,6
5055,O04126,P002,4
5056,O01622,P002,7
5057,O04227,P012,7
5058,O01997,P028,2
5059,O03571,P017,1
5060,O02249,P009,6
5061,O02765,P008,3
5062,O00792,P026,3
5063,O00098,P002,9
5064,O01964,P009,1
5065,O01043,P002,5
5066,O03512,P023,10
5067,O02376,P008,6
5068,O03701,P026,1
5069,O03728,P018,10
5070,O03942,P028,9
5071,O03376,P004,10
5072,O03298,P013,3
5073,O04843,P023,7
5074,O00161,P030,8
5075,O04579,P009,8
5076,O04420,P025,4
5077,O02719,P021,3
5078,O03567,P014,9
5079,O00210,P022,1
5080,O04373,P011,7
5081,O03291,P029,3
5082,O01230,P016,4
5083,O04530,P014,4
5084,O03175,P004,8
5085,O01052,P015,6
5086,O03991,P030,2
5087,O02670,P016,7
5088,O04608,P020,3
5089,O02256,P008,5
5090,O03030,P018,2
5091,O04197,P005,2
5092,O04478,P028,7
5093,O01822,P017,4
5094,O03689,P009,2
5095,O02691,P016,8
5096,O00889,P019,8
5097,O02822,P007,1
5098,O00926,P014,9
5099,O00885,P004,6
5100,O02814,P025,2
5101,O03741,P003,6
5102,O00793,P011,1
5103,O00488,P010,5
5104,O00770,P018,8
5105,O04055,P027,2
5106,O04144,P020,7
5107,O02379,P009,6
5108,O04087,P003,2
5109,O03024,P021,9
5110,O03909,P011,1
5111,O03322,P008,4
5112,O01448,P024,6
5113,O00895,P011,4
5114,O01829,P021,4
5115,O04307,P013,8
5116,O04063,P012,9
5117,O00457,P025,2
5118,O02210,P025,7
5119,O02641,P011,7
5120,O00713,P011,4
5121,O01215,P030,6
5122,O00628,P009,1
5123,O00833,P028,5
5124,O01545,P024,10
5125,O04964,P019,1
5126,O03091,P008,2
5127,O01325,P030,8
5128,O04445,P010,1
5129,O01271,P018,5
5130,O04083,P016,2
5131,O01153,P003,6
5132,O00390,P002,5
5133,O01098,P020,4
5134,O00424,P011,8
5135,O01768,P003,3
5136,O04924,P024,4
5137,O02788,P020,4
5138,O01444,P017,2
5139,O04668,P026,4
5140,O01330,P005,10
5141,O04786,P026,7
5142,O01958,P022,2
5143,O02479,P003,1
5144,O00735,P014,10
5145,O04121,P026,4
5146,O04691,P027,1
5147,O00702,P004,5
5148,O01122,P009,2
5149,O01671,P030,8
5150,O04563,P030,9
5151,O01094,P018,4
5152,O03534,P029,1
5153,O02609,P015,2
5154,O02828,P008,5
5155,O04570,P002,10
5156,O01964,P028,8
5157,O02070,P022,1
5158,O03583,P005,5
5159,O03440,P003,1
5160,O03020,P005,4
5161,O03558,P028,7
5162,O04499,P026,2
5163,O01137,P004,4
5164,O01043,P015,7
5165,O04213,P017,3
5166,O03031,P003,10
5167,O04195,P025,7
5168,O01186,P030,2
5169,O00472,P009,1
5170,O02641,P018,4
5171,O02648,P030,9
5172,O02972,P016,9
5173,O00108,P013,8
5174,O02465,P013,10
5175,O04586,P019,7
5176,O02827,P023,5
5177,O03393,P029,3
5178,O02223,P024,1
5179,O02151,P018,1
5180,O03422,P005,7
5181,O00114,P024,7
5182,O00400,P016,6
5183,O01695,P005,8
5184,O03950,P007,9
5185,O03737,P013,8
5186,O03580,P025,1
5187,O02751,P001,10
5188,O00466,P015,6
5189,O04596,P002,10
5190,O01867,P007,4
5191,O04445,P008,2
5192,O02609,P015,9
5193,O04073,P028,3
5194,O02632,P005,9
5195,O04605,P001,1
5196,O01832,P017,4
5197,O04298,P021,3
5198,O02174,P025,4
5199,O00656,P030,5
5200,O00512,P023,8
5201,O01372,P018,4
5202,O01920,P010,7
5203,O00083,P002,3
5204,O03638,P021,9
5205,O00692,P008,6
5206,O04388,P021,4
5207,O04220,P024,8
5208,O03046,P028,6
5209,O03769,P004,8
5210,O04723,P008,9
5211,O00941,P013,3
5212,O00790,P011,8
5213,O02050,P002,8
5214,O00164,P026,2
5215,O01619,P029,6
5216,O03507,P029,5
5217,O00758,P009,3
5218,O01579,P010,10
5219,O03308,P015,3
5220,O00092,P018,10
5221,O02742,P009,10
5222,O00512,P030,10
5223,O04977,P029,4
5224,O03966,P022,1
5225,O02290,P027,2
5226,O00409,P008,9
5227,O00665,P030,2
5228,O04125,P025,6
5229,O03776,P005,7
5230,O04447,P010,6
5231,O00434,P026,8
5232,O01468,P021,6
5233,O02062,P015,8
5234,O04873,P006,3
5235,O00317,P026,7
5236,O01364,P015,5
5237,O01168,P006,2
5238,O02833,P001,10
5239,O02138,P029,5
5240,O00766,P008,8
5241,O01540,P021,1
5242,O00198,P026,5
5243,O02956,P001,1
5244,O04432,P003,9
5245,O01517,P003,4
5246,O02823,P015,3
5247,O04784,P024,4
5248,O03332,P017,3
5249,O01285,P004,5
5250,O02779,P014,6
5251,O00521,P006,8
5252,O00442,P021,4
5253,O01489,P026,10
5254,O00514,P029,6
5255,O04062,P007,4
5256,O04965,P018,3
5257,O03132,P023,10
5258,O02333,P028,9
5259,O04758,P008,4
5260,O04355,P001,6
5261,O00997,P007,3
5262,O01285,P029,2
5263,O01653,P019,4
5264,O03096,P008,5
5265,O02672,P027,3
5266,O02878,P006,6
5267,O02129,P001,7
5268,O04211,P016,1
5269,O04892,P006,5
5270,O00041,P013,10
5271,O03418,P009,5
5272,O01944,P001,5
5273,O01768,P022,5
5274,O03327,P025,5
5275,O03711,P025,5
5276,O01907,P027,3
5277,O00536,P025,9
5278,O00885,P003,6
5279,O04701,P012,10
5280,O01588,P007,9
5281,O03084,P023,10
5282,O00992,P019,5
5283,O04431,P002,8
5284,O03576,P016,1
5285,O03052,P009,5
5286,O03464,P002,5
5287,O02908,P024,2
5288,O03922,P021,6
5289,O00016,P013,3
5290,O01424,P005,1
5291,O03643,P012,10
5292,O01815,P009,7
5293,O01326,P008,10
5294,O03783,P022,4
5295,O01763,P014,2
5296,O01023,P001,1
5297,O03362,P017,8
5298,O01719,P023,6
5299,O02048,P002,2
5300,O01975,P010,5
5301,O00463,P002,8
5302,O00678,P004,5
5303,O03987,P018,3
5304,O00295,P029,8
5305,O04798,P015,10
5306,O01564,P023,6
5307,O04244,P022,6
5308,O03463,P016,3
5309,O01752,P025,3
5310,O00494,P015,5
5311,O00123,P016,4
5312,O02931,P004,10
5313,O03417,P003,8
5314,O01696,P023,7
5315,O00002,P018,7
5316,O03243,P027,1
5317,O01785,P019,1
5318,O04800,P015,6
5319,O02828,P023,6
5320,O03278,P017,4
5321,O01011,P027,1
5322,O01489,P017,4
5323,O00746,P004,1
5324,O04859,P024,3
5325,O04436,P002,10
5326,O04240,P012,2
5327,O03152,P022,3
5328,O03396,P014,2
5329,O02226,P014,8
5330,O04516,P001,6
5331,O00935,P021,6
5332,O02123,P010,1
5333,O00285,P006,2
5334,O04789,P001,9
5335,O04158,P029,5
5336,O04069,P012,2
5337,O01335,P005,4
5338,O00803,P011,4
5339,O00556,P004,7
5340,O03678,P012,8
5341,O03639,P005,8
5342,O01262,P004,8
5343,O04965,P013,5
5344,O00972,P028,7
5345,O00861,P013,3
5346,O03157,P028,1
5347,O00600,P025,4
5348,O03698,P001,7
5349,O04369,P001,3
5350,O04440,P010,3
5351,O03183,P012,6
5352,O03377,P020,2
5353,O04854,P013,2
5354,O04792,P007,2
5355,O04518,P006,7
5356,O02457,P025,10
5357,O04412,P007,1
5358,O02701,P001,3
5359,O03119,P030,10
5360,O03544,P025,5
5361,O01671,P025,4
5362,O04417,P026,1
5363,O00209,P003,3
5364,O02791,P003,5
5365,O00793,P028,1
5366,O01053,P006,9
5367,O03122,P030,10
5368,O00045,P018,8
5369,O04556,P029,2
5370,O01522,P026,3
5371,O04679,P012,6
5372,O04510,P001,3
5373,O04839,P027,4
5374,O02721,P016,7
5375,O02576,P016,2
5376,O02619,P005,10
5377,O01950,P019,1
5378,O03681,P016,4
5379,O04347,P028,4
5380,O00194,P019,5
5381,O04975,P019,2
5382,O04986,P030,5
5383,O02024,P022,7
5384,O04492,P017,7
5385,O03914,P012,5
5386,O03514,P022,1
5387,O04334,P020,7
5388,O03515,P004,6
5389,O03268,P024,2
5390,O04835,P007,4
5391,O02032,P015,9
5392,O02500,P012,2
5393,O00917,P027,1
5394,O00803,P023,8
5395,O01375,P012,4
5396,O04192,P022,10
5397,O01357,P024,2
5398,O00316,P017,6
5399,O02545,P030,7
5400,O01993,P004,6
5401,O03946,P024,2
5402,O04540,P020,8
5403,O03455,P029,8
5404,O00644,P025,6
5405,O03808,P008,8
5406,O01323,P024,7
5407,O02520,P019,5
5408,O02021,P008,7
5409,O00090,P019,1
5410,O03826,P006,7
5411,O00641,P014,4
5412,O00029,P015,10
5413,O04763,P007,1
5414,O03929,P021,4
5415,O00847,P026,9
5416,O00624,P028,7
5417,O02224,P009,3
5418,O04837,P020,10
5419,O04791,P004,3
5420,O03083,P018,1
5421,O02442,P007,3
5422,O04260,P024,2
5423,O00317,P024,9
5424,O04943,P029,4
5425,O01317,P002,8
5426,O00816,P006,6
5427,O04369,P021,1
5428,O04575,P012,7
5429,O01132,P024,1
5430,O03459,P027,1
5431,O02461,P003,2
5432,O03226,P023,9
5433,O02116,P022,8
5434,O03011,P001,1
5435,O00590,P009,2
5436,O00449,P006,5
5437,O01544,P030,6
5438,O00328,P009,6
5439,O00954,P026,8
5440,O00666,P011,3
5441,O00902,P016,3
5442,O00888,P022,9
5443,O03238,P016,1
5444,O00638,P017,10
5445,O01683,P015,9
5446,O00239,P028,2
5447,O00476,P012,6
5448,O04462,P002,4
5449,O02544,P019,10
5450,O03308,P012,9
5451,O04742,P019,5
5452,O00370,P005,10
5453,O00782,P001,8
5454,O04722,P028,2
5455,O00059,P019,4
5456,O00175,P009,6
5457,O03955,P020,3
5458,O03410,P007,7
5459,O00988,P013,10
5460,O02940,P028,9
5461,O01335,P009,2
5462,O03410,P018,6
5463,O04086,P007,3
5464,O03309,P003,2
5465,O00552,P007,10
5466,O02292,P017,5
5467,O02594,P003,2
5468,O02543,P007,9
5469,O01952,P010,8
5470,O01018,P003,5
5471,O02643,P006,9
5472,O02226,P026,5
5473,O01614,P007,5
5474,O01595,P030,1
5475,O02320,P026,10
5476,O00029,P009,3
5477,O00037,P026,4
5478,O01664,P013,7
5479,O03136,P006,10
5480,O03149,P028,5
5481,O03876,P013,8
5482,O02483,P012,1
5483,O00331,P012,5
5484,O01865,P013,6
5485,O03939,P004,1
5486,O01823,P029,9
5487,O00186,P022,2
5488,O02462,P019,1
5489,O04084,P026,8
5490,O01833,P026,8
5491,O01603,P009,7
5492,O01686,P010,7
5493,O01810,P029,2
5494,O03700,P004,8
5495,O03289,P015,9
5496,O04120,P019,10
5497,O04401,P017,5
5498,O03723,P002,4
5499,O03634,P001,3
5500,O00424,P015,8
5501,O02371,P011,9
5502,O01109,P007,7
5503,O01112,P027,1
5504,O01925,P008,7
5505,O04790,P013,2
5506,O02615,P028,5
5507,O02862,P021,3
5508,O01376,P004,6
5509,O03238,P003,2
5510,O00943,P020,7
5511,O03632,P025,1
5512,O01913,P008,7
5513,O04803,P002,3
5514,O03090,P006,8
5515,O02098,P009,10
5516,O04393,P016,1
5517,O03886,P027,2
5518,O03171,P017,6
5519,O03174,P025,2
5520,O03225,P004,9
5521,O03923,P025,8
5522,O00589,P013,10
5523,O03645,P014,10
5524,O02179,P029,10
5525,O03063,P010,2
5526,O03833,P006,5
5527,O02792,P015,3
5528,O02547,P023,2
5529,O00722,P008,10
5530,O02349,P013,5
5531,O02042,P021,2
5532,O02117,P027,10
5533,O00821,P025,1
5534,O00807,P024,1
5535,O03209,P027,6
5536,O02417,P028,7
5537,O03647,P007,6
5538,O01286,P012,4
5539,O00625,P015,4
5540,O02215,P024,1
5541,O04072,P023,9
5542,O03183,P007,2
5543,O01410,P022,10
5544,O04771,P023,4
5545,O02145,P019,8
5546,O02823,P004,7
5547,O00527,P010,9
5548,O01461,P003,1
5549,O04379,P029,4
5550,O01220,P027,2
5551,O02321,P011,1
5552,O02247,P009,9
5553,O01779,P021,6
5554,O03331,P014,2
5555,O02279,P021,3
5556,O00187,P020,1
5557,O00692,P011,5
5558,O02259,P006,6
5559,O04441,P007,5
5560,O00936,P011,6
5561,O00461,P028,3
5562,O01831,P023,8
5563,O00797,P027,8
5564,O02101,P003,6
5565,O03665,P015,3
5566,O02858,P030,8
5567,O02779,P009,5
5568,O01078,P026,8
5569,O00840,P029,8
5570,O04840,P023,9
5571,O04749,P012,6
5572,O00318,P025,3
5573,O04958,P014,4
5574,O02047,P021,2
5575,O04184,P024,6
5576,O00145,P020,6
5577,O00130,P027,10
5578,O02494,P005,2
5579,O01636,P024,3
5580,O00851,P005,10
5581,O03006,P011,9
5582,O00406,P023,5
5583,O01548,P011,8
5584,O03035,P009,7
5585,O02307,P030,6
5586,O04697,P024,2
5587,O00987,P024,9
5588,O01188,P005,8
5589,O00388,P004,10
5590,O00685,P015,10
5591,O01674,P011,9
5592,O04341,P019,5
5593,O02880,P030,2
5594,O03295,P019,3
5595,O04986,P001,2
5596,O00675,P021,8
5597,O04680,P027,4
5598,O01698,P020,10
5599,O01432,P021,9
5600,O02062,P028,9
5601,O04743,P030,7
5602,O03511,P026,6
5603,O00869,P005,1
5604,O01906,P004,5
5605,O00788,P022,5
5606,O04014,P009,7
5607,O01427,P004,2
5608,O03052,P003,10
5609,O01973,P023,1
5610,O04730,P008,5
5611,O02306,P028,1
5612,O01655,P004,10
5613,O02907,P004,3
5614,O03136,P013,9
5615,O04023,P014,10
5616,O02048,P009,6
5617,O00616,P001,8
5618,O03915,P024,3
5619,O03580,P026,1
5620,O04177,P001,9
5621,O03484,P018,8
5622,O00775,P020,7
5623,O04051,P028,1
5624,O01603,P026,3
5625,O00056,P004,2
5626,O03439,P013,3
5627,O02907,P003,7
5628,O02696,P006,4
5629,O01517,P010,6
5630,O01969,P013,9
5631,O03715,P001,9
5632,O02424,P012,5
5633,O01717,P025,8
5634,O04288,P026,10
5635,O02878,P030,5
5636,O00178,P021,9
5637,O02572,P023,1
5638,O04788,P006,5
5639,O00872,P011,9
5640,O02948,P027,1
5641,O03756,P020,7
5642,O02705,P010,3
5643,O01597,P022,2
5644,O01475,P003,8
5645,O00394,P018,4
5646,O01282,P028,9
5647,O02339,P012,10
5648,O01814,P029,10
5649,O03014,P003,2
5650,O00250,P004,1
5651,O02475,P027,5
5652,O01905,P020,10
5653,O02687,P009,8
5654,O02068,P029,9
5655,O02286,P012,10
5656,O01076,P005,9
5657,O01500,P023,4
5658,O02200,P010,7
5659,O03260,P017,6
5660,O04360,P022,4
5661,O02593,P016,7
5662,O02004,P028,4
5663,O02256,P015,10
5664,O03228,P028,1
5665,O01970,P016,2
5666,O04308,P023,1
5667,O04201,P001,8
5668,O01976,P017,3
5669,O03753,P020,9
5670,O03154,P022,2
5671,O02814,P023,8
5672,O03465,P014,2
5673,O01173,P024,8
5674,O01689,P003,10
5675,O00712,P011,7
5676,O03620,P010,10
5677,O01466,P017,8
5678,O00384,P002,8
5679,O04081,P013,4
5680,O02244,P023,9
5681,O00062,P018,5
5682,O02936,P023,5
5683,O04078,P030,6
5684,O00247,P007,10
5685,O04773,P005,1
5686,O00035,P008,10
5687,O04249,P029,3
5688,O03476,P003,2
5689,O00249,P004,8
5690,O02746,P023,8
5691,O00062,P009,5
5692,O02557,P004,7
5693,O04111,P016,3
5694,O01170,P019,3
5695,O03222,P024,9
5696,O01612,P020,2
5697,O04240,P025,7
5698,O00856,P023,7
5699,O03232,P027,2
5700,O01204,P007,1
5701,O01073,P002,10
5702,O03896,P018,2
5703,O03741,P006,8
5704,O00754,P025,6
5705,O04153,P002,4
5706,O01608,P029,5
5707,O02889,P008,6
5708,O04466,P007,5
5709,O03997,P029,2
5710,O01770,P004,6
5711,O00328,P027,6
5712,O03829,P023,4
5713,O02002,P030,9
5714,O03949,P029,4
5715,O04306,P002,9
5716,O03691,P022,5
5717,O00519,P009,3
5718,O00194,P008,6
5719,O00266,P023,7
5720,O04613,P009,5
5721,O00700,P022,10
5722,O04851,P024,3
5723,O04137,P006,9
5724,O04674,P017,10
5725,O01710,P017,1
5726,O00412,P030,5
5727,O02551,P018,3
5728,O03179,P010,6
5729,O04736,P027,2
5730,O02578,P007,7
5731,O00264,P015,6
5732,O03288,P024,3
5733,O00021,P030,4
5734,O01975,P004,2
5735,O04248,P011,5
5736,O01333,P013,7
5737,O03007,P019,6
5738,O03370,P029,2
5739,O00623,P001,3
5740,O00157,P025,2
5741,O04234,P008,2
5742,O03287,P002,1
5743,O01416,P008,6
5744,O04257,P007,1
5745,O03557,P024,7
5746,O01894,P030,5
5747,O00259,P018,5
5748,O03272,P027,1
5749,O01648,P028,5
5750,O01335,P005,5
5751,O02461,P025,4
5752,O03919,P004,8
5753,O02062,P001,2
5754,O04313,P024,5
5755,O02871,P026,9
5756,O00999,P019,7
5757,O04803,P008,3
5758,O01594,P006,6
5759,O04949,P025,5
5760,O02653,P020,1
5761,O04149,P024,9
5762,O03901,P024,9
5763,O00271,P003,7
5764,O03926,P030,1
5765,O04554,P028,5
5766,O01355,P026,4
5767,O00034,P011,6
5768,O01649,P027,1
5769,O04973,P023,5
5770,O02300,P019,10
5771,O03221,P003,5
5772,O02167,P018,6
5773,O02399,P023,4
5774,O03497,P005,3
5775,O03351,P009,8
5776,O00767,P016,2
5777,O00869,P027,6
5778,O03409,P002,8
5779,O00039,P029,8
5780,O02415,P003,1
5781,O01148,P010,6
5782,O02460,P008,10
5783,O02801,P019,4
5784,O02234,P024,10
5785,O01063,P012,4
5786,O02516,P006,2
5787,O01678,P012,3
5788,O01321,P015,2
5789,O04497,P001,9
5790,O02665,P020,8
5791,O03605,P010,4
5792,O00238,P023,3
5793,O00807,P027,4
5794,O01792,P005,3
5795,O00345,P003,2
5796,O01572,P018,9
5797,O01782,P015,2
5798,O03668,P010,2
5799,O03070,P001,8
5800,O04000,P004,8
5801,O03748,P028,7
5802,O00403,P019,1
5803,O04714,P015,8
5804,O01711,P015,6
5805,O00371,P020,4
5806,O02114,P021,1
5807,O04585,P002,4
5808,O00170,P012,9
5809,O03549,P007,8
5810,O03683,P027,9
5811,O01174,P002,7
5812,O03757,P026,2
5813,O04307,P022,8
5814,O00282,P020,4
5815,O03661,P006,10
5816,O02869,P021,5
5817,O01592,P016,6
5818,O00932,P023,6
5819,O02352,P021,3
5820,O04097,P005,4
5821,O01049,P029,6
5822,O02049,P003,5
5823,O00633,P017,6
5824,O02629,P009,1
5825,O03295,P014,2
5826,O00610,P021,9
5827,O04275,P008,4
5828,O00576,P021,6
5829,O04854,P002,10
5830,O02880,P029,2
5831,O03576,P026,7
5832,O03309,P010,6
5833,O00337,P030,2
5834,O02025,P018,10
5835,O04856,P016,1
5836,O04767,P030,2
5837,O04046,P018,9
5838,O00481,P005,5
5839,O01011,P001,1
5840,O00487,P019,4
5841,O03302,P020,7
5842,O00394,P005,10
5843,O04306,P026,3
5844,O03071,P028,3
5845,O00979,P001,4
5846,O02669,P005,10
5847,O01679,P015,4
5848,O04323,P010,5
5849,O02728,P018,9
5850,O01335,P021,6
5851,O02624,P023,4
5852,O03981,P013,6
5853,O04751,P029,6
5854,O01569,P017,8
5855,O01373,P004,4
5856,O01624,P028,9
5857,O04548,P022,6
5858,O03757,P009,8
5859,O03316,P028,1
5860,O00368,P024,7
5861,O01101,P024,7
5862,O04738,P012,4
5863,O03937,P010,8
5864,O04362,P014,2
5865,O04325,P006,2
5866,O00066,P001,2
5867,O04141,P024,8
5868,O00343,P015,10
5869,O02313,P022,2
5870,O04859,P025,10
5871,O02683,P009,7
5872,O03437,P018,6
5873,O02782,P012,1
5874,O02609,P021,8
5875,O03949,P014,3
5876,O00138,P025,5
5877,O04449,P026,8
5878,O00002,P026,10
5879,O04042,P029,9
5880,O00265,P011,6
5881,O02353,P001,4
5882,O01855,P005,8
5883,O01801,P003,4
5884,O01955,P023,5
5885,O02554,P022,8
5886,O01556,P002,10
5887,O02842,P004,9
5888,O03540,P003,2
5889,O03514,P007,4
5890,O02233,P007,6
5891,O01909,P019,1
5892,O01017,P025,1
5893,O04443,P017,9
5894,O03508,P010,8
5895,O00216,P023,4
5896,O02790,P027,7
5897,O02878,P001,10
5898,O01777,P005,2
5899,O01944,P023,9
5900,O02722,P013,9
5901,O01095,P025,6
5902,O02926,P008,8
5903,O03468,P005,1
5904,O00480,P011,7
5905,O02908,P012,9
5906,O01157,P013,6
