order_id,order_date,customer_id,payment_method
O02791,05/01/2024,C0253,Card
O02792,25/05/2024,C0195,Mobile Banking
O02793,02/10/2024,C1132,Cash
O02794,05/04/2024,C1344,Card
O02795,30/08/2024,C0447,Cash
O02796,04/01/2024,C1046,Cash
O02797,16/11/2024,C1238,Card
O02798,26/11/2024,C0043,Mobile Banking
O02799,20/12/2024,C0766,Cash
O02800,10/01/2024,C0296,Mobile Banking
O02801,13/04/2024,C1039,Mobile Banking
O02802,25/11/2024,C0204,Card
O02803,24/11/2024,C0874,Cash
O02804,11/03/2024,C0597,Cash
O02805,08/10/2024,C1353,Card
O02806,24/07/2024,C0062,Mobile Banking
O02807,07/08/2024,C0343,Mobile Banking
O02808,21/02/2024,C0371,Cash
O02809,23/04/2024,C0193,Card
O02810,19/11/2024,C0137,Cash
O02811,06/05/2024,C0710,Card
O02812,12/08/2024,C1396,Card
O02813,08/01/2024,C0405,Cash
O02814,22/09/2024,C1477,Mobile Banking
O02815,16/12/2024,C0478,Mobile Banking
O02816,28/12/2024,C0065,Card
O02817,10/10/2024,C0330,Mobile Banking
O02818,19/06/2024,C1431,Card
O02819,03/09/2024,C1443,Mobile Banking
O02820,22/06/2024,C1490,Card
O02821,14/03/2024,C1048,Card
O02822,14/04/2024,C1409,Card
O02823,07/10/2024,C0010,Card
O02824,14/08/2024,C0461,Card
O02825,04/05/2024,C1174,Card
O02826,30/12/2024,C0380,Mobile Banking
O02827,23/01/2024,C0738,Card
O02828,02/02/2024,C1460,Mobile Banking
O02829,04/06/2024,C0899,Cash
O02830,22/09/2024,C1246,Mobile Banking
O02831,30/03/2024,C0392,Cash
O02832,31/08/2024,C1382,Mobile Banking
O02833,08/03/2024,C0755,Mobile Banking
O02834,23/02/2024,C0639,Mobile Banking
O02835,02/03/2024,C0227,Mobile Banking
O02836,31/07/2024,C0543,Mobile Banking
O02837,26/12/2024,C1457,Cash
O02838,25/05/2024,C0397,Mobile Banking
O02839,07/09/2024,C0678,Cash
O02840,07/11/2024,C1098,Mobile Banking
O02841,14/05/2024,C1289,Cash
O02842,18/11/2024,C0296,Cash
O02843,06/03/2024,C0410,Mobile Banking
O02844,09/07/2024,C0397,Cash
O02845,11/09/2024,C0113,Card
O02846,26/11/2024,C0837,Card
O02847,29/10/2024,C0839,Mobile Banking
O02848,06/02/2024,C1322,Card
O02849,06/02/2024,C0791,Cash
O02850,11/11/2024,C1209,Cash
O02851,23/06/2024,C0596,Card
O02852,19/03/2024,C1316,Card
O02853,04/01/2024,C0931,Card
O02854,21/02/2024,C0896,Card
O02855,13/04/2024,C1336,Card
O02856,25/08/2024,C0899,Mobile Banking
O02857,13/05/2024,C1189,Mobile Banking
O02858,07/04/2024,C0788,Mobile Banking
O02859,03/01/2024,C1154,Cash
O02860,08/03/2024,C0119,Cash
O02861,06/09/2024,C1027,Card
O02862,26/11/2024,C1044,Mobile Banking
O02863,27/08/2024,C1490,Card
O02864,14/02/2024,C1484,Cash
O02865,07/05/2024,C1148,Card
O02866,25/06/2024,C0738,Mobile Banking
O02867,03/11/2024,C0163,Mobile Banking
O02868,07/08/2024,C0112,Mobile Banking
O02869,09/01/2024,C0942,Mobile Banking
O02870,30/03/2024,C1104,Mobile Banking
O02871,14/09/2024,C0434,Mobile Banking
O02872,23/10/2024,C0580,Card
O02873,24/07/2024,C0018,Mobile Banking
O02874,05/12/2024,C0504,Cash
O02875,17/11/2024,C1192,Mobile Banking
O02876,28/09/2024,C0611,Card
O02877,27/01/2024,C0386,Card
O02878,08/03/2024,C0173,Cash
O02879,12/10/2024,C0539,Mobile Banking
O02880,03/10/2024,C0364,Cash
O02881,30/12/2024,C1478,Cash
O02882,04/10/2024,C1253,Card
O02883,10/07/2024,C0556,Cash
O02884,19/07/2024,C1442,Mobile Banking
O02885,05/05/2024,C1081,Mobile Banking
O02886,06/01/2024,C0835,Card
O02887,26/02/2024,C1110,Cash
O02888,08/04/2024,C1073,Card
O02889,08/12/2024,C0410,Mobile Banking
O02890,06/07/2024,C0795,Card
O02891,30/07/2024,C0948,Cash
O02892,04/02/2024,C0385,Cash
O02893,11/09/2024,C1145,Card
O02894,25/06/2024,C0140,Mobile Banking
O02895,11/10/2024,C1086,Card
O02896,23/11/2024,C0881,Card
O02897,20/07/2024,C1370,Card
O02898,12/06/2024,C1033,Mobile Banking
O02899,17/09/2024,C0132,Card
O02900,11/10/2024,C1255,Cash
O02901,25/09/2024,C0046,Mobile Banking
O02902,14/01/2024,C0958,Mobile Banking
O02903,13/12/2024,C0027,Card
O02904,27/04/2024,C0475,Cash
O02905,18/02/2024,C0787,Mobile Banking
O02906,25/03/2024,C1094,Card
O02907,12/04/2024,C0151,Mobile Banking
O02908,10/12/2024,C0089,Cash
O02909,09/01/2024,C0044,Mobile Banking
O02910,06/02/2024,C0370,Card
O02911,26/07/2024,C0104,Cash
O02912,14/03/2024,C0465,Cash
O02913,17/02/2024,C0393,Cash
O02914,05/07/2024,C1143,Cash
O02915,27/10/2024,C0748,Mobile Banking
O02916,16/06/2024,C1435,Mobile Banking
O02917,14/07/2024,C1029,Mobile Banking
O02918,05/03/2024,C0843,Cash
O02919,04/12/2024,C1490,Card
O02920,23/12/2024,C1440,Cash
O02921,10/06/2024,C0491,Card
O02922,11/06/2024,C0933,Mobile Banking
O02923,28/06/2024,C0851,Cash
O02924,21/03/2024,C0394,Card
O02925,16/01/2024,C0520,Card
O02926,05/08/2024,C0712,Mobile Banking
O02927,12/07/2024,C1450,Card
O02928,10/06/2024,C1307,Card
O02929,09/12/2024,C1104,Card
O02930,05/04/2024,C1122,Mobile Banking
O02931,05/08/2024,C1084,Card
O02932,22/12/2024,C0124,Mobile Banking
O02933,12/04/2024,C0609,Mobile Banking
O02934,09/08/2024,C1289,Mobile Banking
O02935,11/03/2024,C1425,Mobile Banking
O02936,16/06/2024,C0295,Cash
O02937,22/06/2024,C1427,Card
O02938,15/04/2024,C0696,Cash
O02939,06/03/2024,C0550,Card
O02940,12/06/2024,C0033,Mobile Banking
O02941,16/11/2024,C1034,Card
O02942,05/06/2024,C0422,Card
O02943,07/12/2024,C1090,Mobile Banking
O02944,17/11/2024,C0562,Card
O02945,19/03/2024,C1120,Card
O02946,10/02/2024,C1103,Cash
O02947,31/07/2024,C0894,Mobile Banking
O02948,13/04/2024,C0876,Mobile Banking
O02949,13/12/2024,C0203,Card
O02950,26/05/2024,C1330,Mobile Banking
O02951,18/05/2024,C0022,Card
O02952,17/02/2024,C0461,Mobile Banking
O02953,16/03/2024,C0690,Cash
O02954,02/05/2024,C1424,Mobile Banking
O02955,18/04/2024,C1241,Mobile Banking
O02956,10/11/2024,C0718,Cash
O02957,10/10/2024,C1219,Mobile Banking
O02958,07/04/2024,C1272,Mobile Banking
O02959,27/09/2024,C1481,Mobile Banking
O02960,05/02/2024,C0132,Card
O02961,12/08/2024,C1234,Card
O02962,01/10/2024,C0134,Cash
O02963,10/09/2024,C0801,Card
O02964,15/03/2024,C0290,Cash
O02965,04/07/2024,C1337,Mobile Banking
O02966,06/05/2024,C0795,Card
O02967,12/09/2024,C1228,Cash
O02968,12/09/2024,C1132,Mobile Banking
O02969,18/04/2024,C0419,Mobile Banking
O02970,16/08/2024,C0764,Card
O02971,05/06/2024,C0592,Mobile Banking
O02972,26/12/2024,C0111,Mobile Banking
O02973,17/08/2024,C1183,Card
O02974,01/01/2024,C0869,Cash
O02975,08/07/2024,C0370,Mobile Banking
O02976,28/02/2024,C1080,Card
O02977,13/11/2024,C1203,Mobile Banking
O02978,21/10/2024,C0058,Mobile Banking
O02979,18/06/2024,C1263,Mobile Banking
O02980,20/10/2024,C0490,Mobile Banking
O02981,21/10/2024,C0976,Cash
O02982,21/04/2024,C0240,Mobile Banking
O02983,24/06/2024,C0075,Cash
O02984,29/11/2024,C0454,Mobile Banking
O02985,28/12/2024,C0426,Card
O02986,09/07/2024,C0104,Mobile Banking
O02987,26/01/2024,C0507,Card
O02988,30/07/2024,C1194,Mobile Banking
O02989,19/11/2024,C0046,Cash
O02990,24/12/2024,C0273,Cash
O02991,22/10/2024,C0654,Card
O02992,21/10/2024,C1432,Card
O02993,02/03/2024,C0003,Card
O02994,26/11/2024,C0069,Mobile Banking
O02995,03/10/2024,C0283,Cash
O02996,22/02/2024,C0887,Mobile Banking
O02997,13/08/2024,C0879,Mobile Banking
O02998,25/01/2024,C0319,Mobile Banking
O02999,16/08/2024,C1187,Cash
O03000,14/08/2024,C0830,Mobile Banking
O03001,29/05/2024,C0135,Cash
O03002,25/02/2024,C1249,Mobile Banking
O03003,22/08/2024,C0291,Card
O03004,23/07/2024,C1156,Mobile Banking
O03005,22/04/2024,C0895,Card
O03006,20/02/2024,C1017,Card
O03007,30/06/2024,C1244,Mobile Banking
O03008,08/12/2024,C1338,Mobile Banking
O03009,22/02/2024,C1394,Mobile Banking
O03010,01/10/2024,C0597,Mobile Banking
O03011,25/02/2024,C0903,Card
O03012,30/07/2024,C0010,Mobile Banking
O03013,24/09/2024,C0510,Mobile Banking
O03014,30/08/2024,C1378,Mobile Banking
O03015,19/02/2024,C1229,Card
O03016,03/06/2024,C0435,Card
O03017,27/11/2024,C1045,Cash
O03018,23/07/2024,C0239,Card
O03019,10/11/2024,C1260,Mobile Banking
O03020,18/03/2024,C1489,Cash
O03021,20/10/2024,C0436,Card
O03022,30/03/2024,C1311,Card
O03023,05/05/2024,C0227,Cash
O03024,20/01/2024,C0635,Cash
O03025,05/06/2024,C0799,Cash
O03026,14/04/2024,C0487,Mobile Banking
O03027,19/04/2024,C0017,Card
O03028,22/11/2024,C0331,Card
O03029,08/03/2024,C0169,Cash
O03030,09/07/2024,C0821,Card
O03031,17/06/2024,C1469,Mobile Banking
O03032,23/04/2024,C0363,Card
O03033,06/01/2024,C0387,Card
O03034,27/05/2024,C0882,Card
O03035,03/10/2024,C0877,Mobile Banking
O03036,21/09/2024,C1450,Mobile Banking
O03037,18/08/2024,C0450,Mobile Banking
O03038,10/06/2024,C0531,Card
O03039,09/05/2024,C1095,Card
O03040,30/04/2024,C1473,Mobile Banking
O03041,03/04/2024,C1135,Cash
O03042,15/11/2024,C1281,Cash
O03043,24/05/2024,C0728,Card
O03044,02/07/2024,C0026,Cash
O03045,27/04/2024,C0592,Cash
O03046,21/07/2024,C0953,Card
O03047,24/09/2024,C0475,Cash
O03048,24/07/2024,C1246,Cash
O03049,02/10/2024,C0689,Card
O03050,03/07/2024,C0847,Cash
O03051,13/10/2024,C0186,Mobile Banking
O03052,26/12/2024,C0930,Card
O03053,02/07/2024,C1388,Card
O03054,13/03/2024,C0394,Cash
O03055,20/01/2024,C1255,Card
O03056,07/04/2024,C0734,Card
O03057,09/03/2024,C0595,Mobile Banking
O03058,01/05/2024,C1375,Mobile Banking
O03059,18/10/2024,C0829,Card
O03060,11/02/2024,C1061,Card
O03061,22/11/2024,C1405,Mobile Banking
O03062,12/09/2024,C0133,Cash
O03063,11/08/2024,C0385,Cash
O03064,22/12/2024,C1388,Card
O03065,24/03/2024,C0380,Cash
O03066,07/09/2024,C0221,Cash
O03067,04/03/2024,C1207,Cash
O03068,07/12/2024,C0785,Cash
O03069,01/09/2024,C0881,Card
O03070,08/06/2024,C0367,Mobile Banking
O03071,18/07/2024,C0502,Mobile Banking
O03072,30/07/2024,C0348,Mobile Banking
O03073,01/12/2024,C1314,Card
O03074,10/07/2024,C1038,Card
O03075,12/06/2024,C0243,Card
O03076,11/04/2024,C1108,Card
O03077,14/01/2024,C0299,Card
O03078,09/01/2024,C1120,Cash
O03079,24/12/2024,C0214,Card
O03080,07/12/2024,C0039,Cash
O03081,11/06/2024,C0393,Card
O03082,07/09/2024,C1278,Mobile Banking
O03083,03/07/2024,C0944,Cash
O03084,24/06/2024,C0157,Mobile Banking
O03085,06/02/2024,C1235,Mobile Banking
O03086,21/02/2024,C0760,Mobile Banking
O03087,20/05/2024,C1270,Cash
O03088,18/05/2024,C0743,Mobile Banking
O03089,13/10/2024,C1448,Cash
O03090,29/02/2024,C0827,Mobile Banking
O03091,07/11/2024,C0043,Mobile Banking
O03092,17/02/2024,C0427,Mobile Banking
O03093,18/11/2024,C1367,Mobile Banking
O03094,20/06/2024,C0053,Cash
O03095,13/02/2024,C1408,Cash
O03096,27/02/2024,C1185,Card
O03097,09/08/2024,C0046,Card
O03098,28/10/2024,C0223,Card
O03099,22/09/2024,C1157,Card
O03100,14/02/2024,C1201,Mobile Banking
O03101,04/11/2024,C1252,Cash
O03102,15/09/2024,C1007,Card
O03103,14/04/2024,C0850,Cash
O03104,14/07/2024,C0015,Mobile Banking
O03105,17/03/2024,C0411,Card
O03106,14/02/2024,C0932,Card
O03107,18/09/2024,C0294,Cash
O03108,16/07/2024,C0636,Card
O03109,13/05/2024,C1373,Card
O03110,15/10/2024,C0665,Cash
O03111,12/05/2024,C0079,Mobile Banking
O03112,10/04/2024,C0289,Mobile Banking
O03113,14/09/2024,C0129,Cash
O03114,14/07/2024,C0321,Mobile Banking
O03115,01/11/2024,C1459,Card
O03116,15/07/2024,C1393,Mobile Banking
O03117,05/07/2024,C0846,Card
O03118,19/03/2024,C1432,Cash
O03119,01/03/2024,C0555,Cash
O03120,23/10/2024,C0959,Mobile Banking
O03121,28/07/2024,C0044,Card
O03122,05/12/2024,C0480,Mobile Banking
O03123,04/06/2024,C0675,Cash
O03124,25/10/2024,C0772,Card
O03125,17/07/2024,C1442,Card
O03126,23/09/2024,C1457,Card
O03127,02/08/2024,C1218,Card
O03128,08/05/2024,C0094,Card
O03129,04/07/2024,C0068,Mobile Banking
O03130,19/12/2024,C0400,Cash
O03131,28/06/2024,C1067,Cash
O03132,03/02/2024,C1406,Mobile Banking
O03133,08/11/2024,C0819,Mobile Banking
O03134,23/12/2024,C0397,Cash
O03135,10/08/2024,C0997,Mobile Banking
O03136,08/12/2024,C0411,Card
O03137,11/01/2024,C0800,Card
O03138,09/03/2024,C0641,Mobile Banking
O03139,11/09/2024,C0071,Mobile Banking
O03140,01/04/2024,C0353,Mobile Banking
O03141,11/07/2024,C0830,Card
O03142,23/08/2024,C0661,Cash
O03143,03/01/2024,C1370,Cash
O03144,06/02/2024,C0719,Card
O03145,19/06/2024,C0609,Mobile Banking
O03146,06/01/2024,C0466,Cash
O03147,23/02/2024,C0450,Mobile Banking
O03148,13/02/2024,C0492,Card
O03149,07/08/2024,C1358,Mobile Banking
O03150,22/09/2024,C1306,Cash
O03151,06/06/2024,C0875,Card
O03152,20/03/2024,C1232,Cash
O03153,22/08/2024,C1083,Mobile Banking
O03154,04/09/2024,C0472,Mobile Banking
O03155,05/02/2024,C1276,Cash
O03156,07/05/2024,C0251,Cash
O03157,28/11/2024,C0909,Mobile Banking
O03158,18/03/2024,C1459,Cash
O03159,20/03/2024,C0042,Cash
O03160,29/06/2024,C0109,Card
O03161,02/03/2024,C0900,Mobile Banking
O03162,02/04/2024,C1485,Cash
O03163,07/02/2024,C0961,Mobile Banking
O03164,17/09/2024,C0455,Card
O03165,20/01/2024,C1367,Mobile Banking
O03166,04/11/2024,C1067,Card
O03167,22/07/2024,C1207,Mobile Banking
O03168,10/08/2024,C0198,Card
O03169,20/03/2024,C0562,Mobile Banking
O03170,29/11/2024,C0177,Mobile Banking
O03171,12/05/2024,C1333,Card
O03172,12/01/2024,C1473,Card
O03173,03/11/2024,C0234,Mobile Banking
O03174,08/02/2024,C0894,Card
O03175,27/04/2024,C0838,Mobile Banking
O03176,07/02/2024,C1065,Cash
O03177,31/03/2024,C1135,Mobile Banking
O03178,26/07/2024,C0549,Card
O03179,08/10/2024,C1157,Mobile Banking
O03180,15/05/2024,C0760,Mobile Banking
O03181,26/04/2024,C0937,Card
O03182,19/11/2024,C0814,Mobile Banking
O03183,26/09/2024,C0364,Card
O03184,28/10/2024,C0933,Mobile Banking
O03185,04/05/2024,C0826,Card
O03186,16/09/2024,C0199,Cash
O03187,26/09/2024,C0172,Mobile Banking
O03188,05/09/2024,C0067,Card
O03189,27/08/2024,C0725,Mobile Banking
O03190,30/03/2024,C0032,Cash
O03191,16/07/2024,C1181,Cash
O03192,06/08/2024,C0773,Card
O03193,30/04/2024,C0892,Card
O03194,07/06/2024,C1430,Card
O03195,21/12/2024,C0028,Mobile Banking
O03196,10/02/2024,C0434,Cash
O03197,26/11/2024,C0092,Mobile Banking
O03198,05/09/2024,C0046,Card
O03199,18/10/2024,C0190,Cash
O03200,25/07/2024,C0666,Card
O03201,25/05/2024,C0865,Card
O03202,10/10/2024,C0773,Cash
O03203,30/01/2024,C1114,Mobile Banking
O03204,01/07/2024,C1127,Cash
O03205,14/08/2024,C0060,Card
O03206,16/02/2024,C0955,Card
O03207,15/07/2024,C1274,Mobile Banking
O03208,10/03/2024,C0882,Cash
O03209,07/04/2024,C1474,Cash
O03210,06/05/2024,C1462,Cash
O03211,20/09/2024,C1166,Cash
O03212,14/03/2024,C0592,Card
O03213,23/12/2024,C0005,Cash
O03214,09/07/2024,C0299,Mobile Banking
O03215,30/11/2024,C0551,Mobile Banking
O03216,23/01/2024,C1321,Mobile Banking
O03217,24/08/2024,C0283,Mobile Banking
O03218,15/04/2024,C1384,Mobile Banking
O03219,06/05/2024,C1348,Card
O03220,11/04/2024,C0580,Mobile Banking
O03221,30/01/2024,C0078,Mobile Banking
O03222,17/06/2024,C0128,Mobile Banking
O03223,13/11/2024,C0755,Cash
O03224,15/10/2024,C1184,Mobile Banking
O03225,10/11/2024,C1102,Card
O03226,05/12/2024,C0698,Cash
O03227,01/08/2024,C0359,Cash
O03228,16/03/2024,C0350,Card
O03229,31/08/2024,C1465,Cash
O03230,08/04/2024,C0417,Mobile Banking
O03231,07/11/2024,C1276,Card
O03232,20/01/2024,C1333,Card
O03233,12/02/2024,C1358,Card
O03234,28/05/2024,C1263,Card
O03235,14/08/2024,C0682,Card
O03236,21/01/2024,C0738,Cash
O03237,29/06/2024,C0092,Card
O03238,20/04/2024,C0276,Card
O03239,06/12/2024,C0039,Card
O03240,25/02/2024,C0280,Mobile Banking
O03241,06/12/2024,C0229,Mobile Banking
O03242,22/12/2024,C1048,Card
O03243,16/10/2024,C1323,Mobile Banking
O03244,06/05/2024,C0301,Mobile Banking
O03245,22/04/2024,C0057,Cash
O03246,11/09/2024,C0999,Mobile Banking
O03247,26/04/2024,C0961,Cash
O03248,09/03/2024,C1093,Mobile Banking
O03249,29/11/2024,C0459,Cash
O03250,14/05/2024,C1268,Cash
O03251,21/07/2024,C0378,Cash
O03252,01/01/2024,C0017,Cash
O03253,06/10/2024,C0421,Card
O03254,18/11/2024,C0269,Card
O03255,29/03/2024,C0817,Card
O03256,21/07/2024,C1170,Card
O03257,07/11/2024,C1177,Card
O03258,12/01/2024,C0039,Card
O03259,17/04/2024,C0533,Card
O03260,08/08/2024,C0349,Cash
O03261,14/09/2024,C1306,Card
O03262,17/11/2024,C0271,Mobile Banking
O03263,20/02/2024,C1411,Mobile Banking
O03264,27/12/2024,C1163,Cash
O03265,09/03/2024,C0431,Card
O03266,09/02/2024,C0540,Cash
O03267,17/09/2024,C0358,Cash
O03268,07/06/2024,C0181,Cash
O03269,27/12/2024,C0132,Mobile Banking
O03270,18/08/2024,C0193,Cash
O03271,01/10/2024,C0180,Mobile Banking
O03272,27/03/2024,C0697,Mobile Banking
O03273,27/07/2024,C0492,Mobile Banking
O03274,25/03/2024,C0476,Card
O03275,03/10/2024,C0959,Mobile Banking
O03276,03/06/2024,C0525,Card
O03277,07/03/2024,C1455,Mobile Banking
O03278,15/10/2024,C1199,Cash
O03279,02/09/2024,C0136,Mobile Banking
O03280,06/09/2024,C0208,Cash
O03281,24/08/2024,C0933,Mobile Banking
O03282,15/02/2024,C0651,Card
O03283,26/10/2024,C0135,Mobile Banking
O03284,28/01/2024,C1056,Mobile Banking
O03285,28/08/2024,C0004,Card
O03286,22/09/2024,C0324,Card
O03287,27/02/2024,C0961,Mobile Banking
O03288,04/10/2024,C0558,Card
O03289,17/12/2024,C0620,Cash
O03290,22/03/2024,C1017,Cash
O03291,01/12/2024,C0684,Card
O03292,01/07/2024,C0273,Mobile Banking
O03293,18/10/2024,C0099,Mobile Banking
O03294,14/04/2024,C0939,Card
O03295,26/04/2024,C1122,Mobile Banking
O03296,26/03/2024,C0977,Cash
O03297,14/01/2024,C0857,Cash
O03298,05/06/2024,C0549,Cash
O03299,01/01/2024,C0921,Cash
O03300,19/10/2024,C0329,Card
O03301,05/01/2024,C1311,Card
O03302,26/02/2024,C1069,Card
O03303,16/01/2024,C0293,Card
O03304,05/10/2024,C0465,Mobile Banking
O03305,10/02/2024,C0065,Cash
O03306,26/04/2024,C1233,Mobile Banking
O03307,01/03/2024,C1114,Cash
O03308,18/10/2024,C0877,Mobile Banking
O03309,07/08/2024,C0021,Mobile Banking
O03310,14/10/2024,C1131,Mobile Banking
O03311,25/06/2024,C1058,Mobile Banking
O03312,14/04/2024,C0451,Cash
O03313,28/07/2024,C0700,Mobile Banking
O03314,17/08/2024,C0678,Mobile Banking
O03315,28/12/2024,C0895,Mobile Banking
O03316,09/08/2024,C0979,Card
O03317,21/08/2024,C0855,Card
O03318,30/03/2024,C0693,Cash
O03319,18/09/2024,C0625,Cash
O03320,13/11/2024,C0464,Mobile Banking
O03321,17/12/2024,C0645,Mobile Banking
O03322,15/09/2024,C0466,Card
O03323,10/02/2024,C0022,Card
O03324,01/08/2024,C1484,Cash
O03325,08/12/2024,C0259,Cash
O03326,08/02/2024,C0201,Cash
O03327,23/07/2024,C1496,Card
O03328,16/01/2024,C0014,Cash
O03329,08/01/2024,C1223,Card
O03330,04/04/2024,C0823,Card
O03331,08/10/2024,C0567,Cash
O03332,30/06/2024,C0967,Card
O03333,08/06/2024,C0963,Cash
O03334,07/10/2024,C0814,Card
O03335,02/10/2024,C1159,Mobile Banking
O03336,04/12/2024,C0527,Cash
O03337,24/02/2024,C0215,Card
O03338,08/11/2024,C1043,Mobile Banking
O03339,29/08/2024,C0552,Card
O03340,08/12/2024,C0466,Cash
O03341,31/07/2024,C1359,Mobile Banking
O03342,03/09/2024,C0861,Cash
O03343,21/10/2024,C1462,Mobile Banking
O03344,11/10/2024,C0566,Mobile Banking
O03345,30/03/2024,C0149,Mobile Banking
O03346,21/03/2024,C1214,Mobile Banking
O03347,22/02/2024,C0037,Mobile Banking
O03348,12/11/2024,C0214,Cash
O03349,14/10/2024,C0965,Mobile Banking
O03350,10/02/2024,C0318,Mobile Banking
O03351,17/06/2024,C0349,Cash
O03352,26/07/2024,C0293,Card
O03353,13/10/2024,C1301,Mobile Banking
O03354,15/10/2024,C1364,Card
O03355,05/04/2024,C0516,Card
O03356,15/07/2024,C1205,Mobile Banking
O03357,28/06/2024,C1407,Card
O03358,17/06/2024,C1243,Cash
O03359,23/11/2024,C0603,Cash
O03360,29/03/2024,C0543,Card
O03361,17/11/2024,C0615,Mobile Banking
O03362,15/11/2024,C0938,Card
O03363,18/07/2024,C1280,Card
O03364,18/05/2024,C1088,Mobile Banking
O03365,12/04/2024,C0215,Card
O03366,18/01/2024,C0993,Card
O03367,20/06/2024,C0383,Card
O03368,09/05/2024,C0701,Cash
O03369,18/01/2024,C0897,Cash
O03370,01/08/2024,C0578,Card
O03371,09/06/2024,C0025,Card
O03372,08/10/2024,C1019,Card
O03373,29/06/2024,C0201,Mobile Banking
O03374,21/06/2024,C1405,Mobile Banking
O03375,26/03/2024,C0652,Mobile Banking
O03376,25/07/2024,C0925,Mobile Banking
O03377,07/08/2024,C0947,Cash
O03378,26/05/2024,C1301,Card
O03379,24/09/2024,C1350,Card
O03380,07/12/2024,C1198,Card
O03381,12/12/2024,C0548,Card
O03382,20/10/2024,C0265,Mobile Banking
O03383,26/08/2024,C0779,Card
O03384,29/11/2024,C0955,Cash
O03385,03/09/2024,C0788,Card
O03386,07/12/2024,C0814,Card
O03387,06/03/2024,C1057,Cash
O03388,11/08/2024,C0148,Card
O03389,13/05/2024,C0268,Mobile Banking
O03390,09/05/2024,C0675,Card
O03391,19/11/2024,C0719,Mobile Banking
O03392,07/11/2024,C1378,Cash
O03393,21/03/2024,C0810,Card
O03394,21/03/2024,C1218,Mobile Banking
O03395,09/03/2024,C0072,Cash
O03396,02/06/2024,C1168,Cash
O03397,07/05/2024,C0588,Card
O03398,03/01/2024,C1166,Card
O03399,23/04/2024,C0573,Cash
O03400,20/03/2024,C1225,Cash
O03401,22/06/2024,C0859,Card
O03402,17/10/2024,C0114,Cash
O03403,02/08/2024,C1499,Card
O03404,08/06/2024,C0055,Mobile Banking
O03405,29/08/2024,C0763,Card
O03406,22/02/2024,C0197,Cash
O03407,02/05/2024,C1102,Cash
O03408,07/09/2024,C0444,Cash
O03409,06/03/2024,C1176,Card
O03410,14/03/2024,C0157,Card
O03411,16/01/2024,C0392,Card
O03412,03/02/2024,C0086,Card
O03413,23/05/2024,C1224,Cash
O03414,26/10/2024,C0860,Card
O03415,10/12/2024,C1008,Card
O03416,16/11/2024,C0452,Cash
O03417,14/07/2024,C1065,Cash
O03418,15/07/2024,C1390,Mobile Banking
O03419,03/10/2024,C0612,Mobile Banking
O03420,07/03/2024,C0737,Cash
O03421,22/04/2024,C0344,Cash
O03422,26/11/2024,C1057,Cash
O03423,14/09/2024,C1130,Card
O03424,18/05/2024,C0710,Card
O03425,14/09/2024,C1343,Card
O03426,28/02/2024,C0554,Mobile Banking
O03427,05/07/2024,C1018,Card
O03428,13/09/2024,C1337,Mobile Banking
O03429,08/09/2024,C0491,Mobile Banking
O03430,11/10/2024,C0480,Card
O03431,20/05/2024,C0652,Cash
O03432,27/03/2024,C1233,Mobile Banking
O03433,21/08/2024,C0757,Cash
O03434,12/06/2024,C0057,Card
O03435,23/01/2024,C1414,Card
O03436,16/01/2024,C1143,Card
O03437,09/02/2024,C0629,Mobile Banking
O03438,26/09/2024,C0935,Cash
O03439,04/07/2024,C0742,Cash
O03440,01/04/2024,C1371,Card
O03441,10/04/2024,C1070,Card
O03442,26/04/2024,C0237,Mobile Banking
O03443,11/09/2024,C1055,Mobile Banking
O03444,03/08/2024,C1475,Card
O03445,03/03/2024,C0104,Mobile Banking
O03446,20/12/2024,C1062,Cash
O03447,13/10/2024,C0417,Card
O03448,08/06/2024,C1322,Card
O03449,30/12/2024,C0466,Mobile Banking
O03450,13/01/2024,C1447,Mobile Banking
O03451,06/04/2024,C1182,Cash
O03452,10/08/2024,C0769,Card
O03453,08/11/2024,C0854,Cash
O03454,09/05/2024,C1164,Card
O03455,05/09/2024,C0986,Cash
O03456,27/08/2024,C1084,Card
O03457,13/08/2024,C0761,Mobile Banking
O03458,23/04/2024,C0995,Card
O03459,02/06/2024,C0918,Cash
O03460,25/05/2024,C0657,Card
O03461,23/10/2024,C1408,Card
O03462,16/12/2024,C0732,Mobile Banking
O03463,28/02/2024,C0555,Mobile Banking
O03464,26/05/2024,C1110,Mobile Banking
O03465,27/11/2024,C1414,Card
O03466,16/01/2024,C0170,Mobile Banking
O03467,20/07/2024,C1078,Card
O03468,05/09/2024,C1446,Cash
O03469,19/08/2024,C1061,Cash
O03470,27/09/2024,C0372,Cash
O03471,15/11/2024,C0981,Mobile Banking
O03472,05/05/2024,C0642,Cash
O03473,13/09/2024,C0637,Mobile Banking
O03474,25/08/2024,C0016,Cash
O03475,19/07/2024,C0165,Mobile Banking
O03476,27/03/2024,C1008,Mobile Banking
O03477,17/08/2024,C0898,Card
O03478,03/03/2024,C1091,Mobile Banking
O03479,02/02/2024,C1226,Mobile Banking
O03480,01/07/2024,C0470,Card
O03481,29/08/2024,C1125,Mobile Banking
O03482,01/10/2024,C0747,Mobile Banking
O03483,05/11/2024,C0763,Cash
O03484,29/07/2024,C1264,Card
O03485,22/09/2024,C1401,Card
O03486,02/10/2024,C0461,Cash
